symbol,asset_type,status,reasons,pause_buy,manual_review,metric_value,price_status,price_reasons,manual_pause_buy,manual_force_review,thesis_broken,logic_reasons,final_pause_buy,final_force_review,final_priority_level,final_reason_codes,final_human_readable_action,logic_note,effective_from,updated_at,updated_by,date,check_type
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-09,weekly_risk_check
510300,etf,RED,相对参考高点回撤 29.88%，超过 RED 阈值,True,True,0.29881217520415737,RED,相对参考高点回撤 29.88%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-05-16,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 22.13%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.2212572373862696,YELLOW,相对参考高点回撤 22.13%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-05-16,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.05255474452554749,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-16,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.10085191681282894,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-16,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-05-16,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-05-16,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-16,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-16,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-16,weekly_risk_check
510300,etf,RED,相对参考高点回撤 29.90%，超过 RED 阈值,True,True,0.29899777282850776,RED,相对参考高点回撤 29.90%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-05-23,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 22.80%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.2280121312379377,YELLOW,相对参考高点回撤 22.80%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-05-23,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.05109489051094895,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-23,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.06614883487847663,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-23,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-05-23,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-05-23,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-23,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-23,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-23,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.44%，超过 RED 阈值,True,True,0.3043801039346696,RED,相对参考高点回撤 30.44%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-05-30,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 22.36%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.22360077198786876,YELLOW,相对参考高点回撤 22.36%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-05-30,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.0518248175182483,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-30,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.07679779503883744,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-05-30,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-05-30,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-05-30,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-30,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-30,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-05-30,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.48%，超过 RED 阈值,True,True,0.30475129918337046,RED,相对参考高点回撤 30.48%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-06-03,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 22.24%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.22236007719878684,YELLOW,相对参考高点回撤 22.24%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-06-03,monthly_invest_review
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.05036496350364976,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-06-03,monthly_invest_review
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0631420696567277,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-06-03,monthly_invest_review
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-06-03,monthly_invest_review
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-06-03,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-03,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-03,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-03,monthly_invest_review
510300,etf,RED,相对参考高点回撤 29.94%，超过 RED 阈值,True,True,0.29936896807720864,RED,相对参考高点回撤 29.94%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-06-06,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 21.11%，进入 YELLOW 区域,True,True,0.21105596912048522,YELLOW,相对参考高点回撤 21.11%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-06-06,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.05036496350364976,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-06-06,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.06276622400400907,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-06-06,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-06-06,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-06-06,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-06,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-06,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-06,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.05%，超过 RED 阈值,True,True,0.300482553823311,RED,相对参考高点回撤 30.05%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-06-13,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 21.23%，进入 YELLOW 区域,True,True,0.21229666390956703,YELLOW,相对参考高点回撤 21.23%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-06-13,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.04890510948905122,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-06-13,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.049361062390378366,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-06-13,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-06-13,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-06-13,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-13,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-13,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-13,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.31%，超过 RED 阈值,True,True,0.30308092056421676,RED,相对参考高点回撤 30.31%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-06-20,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 22.57%，进入 YELLOW 区域,True,True,0.22566859663633854,YELLOW,相对参考高点回撤 22.57%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-06-20,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.04890510948905122,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-06-20,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0684039087947883,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-06-20,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-06-20,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-06-20,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-20,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-20,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-20,weekly_risk_check
510300,etf,RED,相对参考高点回撤 28.73%，超过 RED 阈值,True,True,0.2873051224944321,RED,相对参考高点回撤 28.73%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-06-27,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 19.38%，进入 YELLOW 区域,True,True,0.19382409704990347,YELLOW,相对参考高点回撤 19.38%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-06-27,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.03941605839416062,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-06-27,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.08218491606113763,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-06-27,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-06-27,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-06-27,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-27,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-27,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-06-27,weekly_risk_check
510300,etf,RED,相对参考高点回撤 28.27%，超过 RED 阈值,True,True,0.2826651818856718,RED,相对参考高点回撤 28.27%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-07-01,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 18.39%，进入 YELLOW 区域,True,True,0.18389853873724837,YELLOW,相对参考高点回撤 18.39%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-07-01,monthly_invest_review
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.03357664233576645,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-07-01,monthly_invest_review
518880,etf,GREEN,ETF 风险状态正常,False,False,0.07328990228013028,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-07-01,monthly_invest_review
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-07-01,monthly_invest_review
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-07-01,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-01,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-01,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-01,monthly_invest_review
510300,etf,RED,相对参考高点回撤 27.45%，超过 RED 阈值,True,True,0.2744988864142539,RED,相对参考高点回撤 27.45%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-07-04,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 18.65%，进入 YELLOW 区域,True,True,0.18651778329197682,YELLOW,相对参考高点回撤 18.65%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-07-04,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.01970802919708039,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-07-04,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.07203708343773492,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-07-04,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-07-04,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-07-04,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-04,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-04,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-04,weekly_risk_check
510300,etf,RED,相对参考高点回撤 26.58%，超过 RED 阈值,True,True,0.2657757980697847,RED,相对参考高点回撤 26.58%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-07-11,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 16.90%，进入 YELLOW 区域,True,True,0.1690102012682658,YELLOW,相对参考高点回撤 16.90%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-07-11,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.008029197080292058,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-07-11,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.07592082184916059,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-07-11,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-07-11,weekly_risk_check
000858,stock,RED,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,True,True,,GREEN,尚无持仓成本，允许按计划定投,False,False,True,人工标记 thesis_broken=true,True,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效,2025-03-01,2026-04-01,acceptance_sample,2025-07-11,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-11,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-11,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2025-07-11,weekly_risk_check
510300,etf,RED,相对参考高点回撤 25.59%，超过 RED 阈值,True,True,0.255939123979213,RED,相对参考高点回撤 25.59%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2025-07-18,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 15.87%，进入 YELLOW 区域,True,True,0.1586710780259167,YELLOW,相对参考高点回撤 15.87%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2025-07-18,weekly_risk_check
515180,etf,RED,人工标记 manual_force_review=true；ETF 风险状态正常,True,True,0.013138686131386872,GREEN,ETF 风险状态正常,False,True,False,人工标记 manual_force_review=true,True,True,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作,2025-06-01,2026-04-01,acceptance_sample,2025-07-18,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.07253821097469314,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2025-07-18,weekly_risk_check
600519,stock,YELLOW,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,,GREEN,尚无持仓成本，允许按计划定投,True,False,False,人工标记 manual_pause_buy=true,True,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑,2025-01-01,2026-04-01,acceptance_sample,2025-07-18,weekly_risk_check
